File,identifier,isla,distancia LP-ACO,distancia LLM,media,ganador
78e16ce0359765bfa0552e66218551cf,1746494622,0,5.961074998686707,6.721032150607198,6.341053574646953,Evaluador
78e16ce0359765bfa0552e66218551cf,1746499826,2,5.961074998686707,6.653533861271426,6.307304429979066,Evaluador
78e16ce0359765bfa0552e66218551cf,1746496504,2,5.961074998686707,6.187210501068448,6.074142749877577,Evaluador
78e16ce0359765bfa0552e66218551cf,1746492541,2,5.961074998686707,7.119953401742468,6.540514200214588,Evaluador
7f3a8f71792f79292bb99b9f8e0905eb,1746499826,2,7.5389858277107376,8.441298826442532,7.990142327076635,Evaluador
7f3a8f71792f79292bb99b9f8e0905eb,1746490919,0,7.5389858277107376,9.220041295721726,8.379513561716232,Evaluador
7f3a8f71792f79292bb99b9f8e0905eb,1746490919,0,7.5389858277107376,9.220041295721726,8.379513561716232,Evaluador
7f3a8f71792f79292bb99b9f8e0905eb,1746494622,0,7.5389858277107376,9.385531342176977,8.462258584943857,Evaluador
7f3a8f71792f79292bb99b9f8e0905eb,1746499826,2,7.5389858277107376,8.18887274250398,7.863929285107359,Evaluador
7f3a8f71792f79292bb99b9f8e0905eb,1746496504,2,7.5389858277107376,8.173250252309334,7.856118040010036,Evaluador
7f3a8f71792f79292bb99b9f8e0905eb,1746492541,2,7.5389858277107376,9.191905194480604,8.365445511095672,Evaluador
9517ac29c9980fad9e914ee282ef6bf9,1746499826,2,7.811926063934825,10.11370796550025,8.962817014717537,Evaluador
9517ac29c9980fad9e914ee282ef6bf9,1746490919,0,7.811926063934825,8.759287238642008,8.285606651288417,Evaluador
9517ac29c9980fad9e914ee282ef6bf9,1746490919,0,7.811926063934825,8.759287238642008,8.285606651288417,Evaluador
9517ac29c9980fad9e914ee282ef6bf9,1746494622,0,7.811926063934825,7.81449069072045,7.813208377327637,Evaluador
9517ac29c9980fad9e914ee282ef6bf9,1746499826,2,7.811926063934825,9.930618396337238,8.871272230136032,Evaluador
9517ac29c9980fad9e914ee282ef6bf9,1746496504,2,7.811926063934825,7.81449069072045,7.813208377327637,Evaluador
9517ac29c9980fad9e914ee282ef6bf9,1746492541,2,7.811926063934825,9.151736962564543,8.481831513249684,Evaluador
aad8773c3e6b08efdaaabfdcbc0d0569,1746499826,2,7.216131204601496,8.347336848517402,7.781734026559449,Evaluador
aad8773c3e6b08efdaaabfdcbc0d0569,1746490919,0,7.216131204601496,7.531504056313091,7.373817630457293,Evaluador
aad8773c3e6b08efdaaabfdcbc0d0569,1746490919,0,7.216131204601496,7.531504056313091,7.373817630457293,Evaluador
aad8773c3e6b08efdaaabfdcbc0d0569,1746494622,0,7.216131204601496,8.035501240547589,7.625816222574542,Evaluador
aad8773c3e6b08efdaaabfdcbc0d0569,1746499826,2,7.216131204601496,7.35352082328166,7.2848260139415775,Evaluador
aad8773c3e6b08efdaaabfdcbc0d0569,1746496504,2,7.216131204601496,8.347336848517402,7.781734026559449,Evaluador
aad8773c3e6b08efdaaabfdcbc0d0569,1746492541,2,7.216131204601496,7.958636594322156,7.587383899461826,Evaluador
ab9c8fbdbfc61cca6a538dec8e99922a,1746499826,2,7.266237149639453,9.189771275153063,8.228004212396257,Evaluador
ab9c8fbdbfc61cca6a538dec8e99922a,1746490919,0,7.266237149639453,7.627072758826893,7.446654954233173,Evaluador
ab9c8fbdbfc61cca6a538dec8e99922a,1746490919,0,7.266237149639453,7.627072758826893,7.446654954233173,Evaluador
ab9c8fbdbfc61cca6a538dec8e99922a,1746494622,0,7.266237149639453,8.558242814080096,7.912239981859774,Evaluador
ab9c8fbdbfc61cca6a538dec8e99922a,1746499826,2,7.266237149639453,7.50637505591362,7.386306102776537,Evaluador
ab9c8fbdbfc61cca6a538dec8e99922a,1746496504,2,7.266237149639453,7.529930640131363,7.398083894885408,Evaluador
ab9c8fbdbfc61cca6a538dec8e99922a,1746492541,2,7.266237149639453,9.033474962462613,8.149856056051032,Evaluador
b6bb0fa521c532065da8243023bffc48,1746499826,2,7.935731571995566,10.377267399623946,9.156499485809757,Evaluador
b6bb0fa521c532065da8243023bffc48,1746490919,0,7.935731571995566,9.472818286913904,8.704274929454735,Evaluador
b6bb0fa521c532065da8243023bffc48,1746490919,0,7.935731571995566,9.472818286913904,8.704274929454735,Evaluador
b6bb0fa521c532065da8243023bffc48,1746494622,0,7.935731571995566,10.377267399623946,9.156499485809757,Evaluador
b6bb0fa521c532065da8243023bffc48,1746499826,2,7.935731571995566,7.998841229643729,7.967286400819647,Evaluador
b6bb0fa521c532065da8243023bffc48,1746496504,2,7.935731571995566,10.708410186907486,9.322070879451527,Evaluador
b6bb0fa521c532065da8243023bffc48,1746492541,2,7.935731571995566,8.701346212505992,8.318538892250778,Evaluador
c4fb118f4f99c798f844aedf32006b06,1746499826,2,6.757207561577214,7.521795007364766,7.13950128447099,Evaluador
c4fb118f4f99c798f844aedf32006b06,1746490919,0,6.757207561577214,8.138789802861565,7.4479986822193895,Evaluador
c4fb118f4f99c798f844aedf32006b06,1746490919,0,6.757207561577214,8.138789802861565,7.4479986822193895,Evaluador
c4fb118f4f99c798f844aedf32006b06,1746494622,0,6.757207561577214,9.433399789770617,8.095303675673915,Evaluador
c4fb118f4f99c798f844aedf32006b06,1746499826,2,6.757207561577214,8.046934035575942,7.402070798576578,Evaluador
c4fb118f4f99c798f844aedf32006b06,1746496504,2,6.757207561577214,7.288498665532698,7.022853113554956,Evaluador
c4fb118f4f99c798f844aedf32006b06,1746492541,2,6.757207561577214,8.046934035575942,7.402070798576578,Evaluador
c9735d8041b4c52c8c9a8ca7225ab56b,1746499826,2,8.646964316108052,11.5161577227647,10.081561019436375,Evaluador
c9735d8041b4c52c8c9a8ca7225ab56b,1746490919,0,8.646964316108052,9.412748936108224,9.029856626108138,Evaluador
c9735d8041b4c52c8c9a8ca7225ab56b,1746490919,0,8.646964316108052,9.412748936108224,9.029856626108138,Evaluador
